,#queryName,queryLength,firstQueryPos,lastQueryPos,hitName,hitLength,firstHitPos,lastHitPos,frame,hitDescription,numberOfHits,coverage,identity,evalue,score,hspLength,relIdentity
3311,390_g,8244,133.0,8235.0,Q8I5L7,2974.0,76.0,2961.0,1.0,"Formin 2, putative",30,0.21,338.0,2e-168,600.0,620.0,0.55
3312,391_g,2964,100.0,2523.0,B3L9X8,960.0,34.0,804.0,1.0,Chaperone protein HtpG 2,30,0.84,647.0,0.0,1242.0,809.0,0.8
3313,392_g,1212,46.0,1176.0,Q8IL33,408.0,17.0,405.0,1.0,"Zinc finger protein, putative",30,0.97,222.0,9.999999999999999e-111,405.0,394.0,0.57
3314,393_g,636,1.0,633.0,B3L9Y0,274.0,22.0,232.0,1.0,Dephospho-CoA kinase,30,0.77,166.0,7e-88,328.0,211.0,0.79
3315,394_g,5742,1.0,5688.0,B3L9Y1,1839.0,1.0,1781.0,1.0,"Spindle pole body protein, putative",30,0.97,891.0,0.0,1425.0,1785.0,0.5
3316,395_g,2469,76.0,2463.0,Q7RNA9,771.0,7.0,770.0,1.0,Putative uncharacterized protein PY01911 ,30,1.06,442.0,0.0,746.0,816.0,0.55
3317,396_g,2766,43.0,2535.0,Q4YNR2,784.0,8.0,773.0,1.0,Putative uncharacterized protein,8,1.08,328.0,5e-156,557.0,850.0,0.39
3318,397_g,291,1.0,273.0,Q8IL38,101.0,1.0,100.0,1.0,"Small nuclear ribonucleoprotein, putative ",30,0.99,77.0,4.9999999999999996e-26,121.0,100.0,0.77
3319,398_g,1734,1.0,1722.0,Q8IL39,596.0,1.0,594.0,1.0,Putative uncharacterized protein,20,0.65,213.0,2.9999999999999998e-114,417.0,389.0,0.55
3320,399_g,1635,1.0,1629.0,Q8IL40,574.0,1.0,574.0,1.0,Putative uncharacterized protein,8,0.49,137.0,2.9999999999999997e-62,245.0,280.0,0.49
3321,400_g,4677,532.0,4674.0,Q8IL41,1268.0,76.0,1268.0,1.0,"Serine/threonine protein kinase, putative ",30,0.87,420.0,2e-169,602.0,1109.0,0.38
3322,401_g,9081,142.0,8775.0,Q8IL42,3384.0,26.0,3239.0,1.0,"Guanine nucleotide exchange factor, putative ",30,0.29,508.0,0.0,747.0,979.0,0.52
3323,402_g,1394,172.0,605.0,F9WSZ0,414.0,1.0,412.0,3.0,Putative uncharacterized protein (Fragment) ,30,0.22,32.0,2e-14,53.0,92.0,0.35
3324,403_g,1047,909.0,1034.0,A7RAH6,81.0,7.0,81.0,-2.0,Putative uncharacterized protein c027R ,2,0.52,25.0,3e-07,61.0,42.0,0.6
3325,404_g,3879,1306.0,1974.0,D8N114,531.0,49.0,530.0,1.0,"Collagen triple helix repeat, putative ",30,0.37,83.0,4e-36,159.0,195.0,0.43
3326,405_g,2754,,,,,,,,,0,,,,,,
3327,406_g,3447,,,,,,,,,0,,,,,,
3328,407_g,1944,,,,,,,,,0,,,,,,
3329,408_g,297,,,,,,,,,0,,,,,,
3330,409_g,189,,,,,,,,,0,,,,,,
3331,410_g,9796,2200.0,9795.0,A2DLG0,3369.0,3.0,3332.0,1.0,"Viral A-type inclusion protein, putative ",30,0.74,490.0,5e-62,247.0,2493.0,0.2
3332,411_g,3411,235.0,1380.0,Q4Z4W6,362.0,1.0,353.0,1.0,"Dimethyladenosine transferase, putative ",30,1.06,222.0,2e-118,433.0,382.0,0.59
3333,412_g,528,22.0,468.0,Q7RB66,171.0,10.0,158.0,1.0,Putative uncharacterized protein PY06282 ,7,0.87,98.0,9e-48,194.0,149.0,0.66
3334,413_g,8787,313.0,8784.0,B3LDE6,2571.0,175.0,2571.0,1.0,"Pfg377 homolog, putative",12,0.3,201.0,4e-70,274.0,771.0,0.27
3335,414_g,2727,76.0,2664.0,Q8I4T2,1039.0,26.0,743.0,1.0,Conserved Plasmodium membrane protein ,11,0.66,232.0,5e-83,315.0,689.0,0.34
3336,415_g,1494,604.0,1491.0,Q8I4T1,297.0,2.0,297.0,1.0,Vacuolar protein sorting-associated protein ,30,1.0,270.0,1e-156,558.0,296.0,0.92
3337,416_g,1479,238.0,1365.0,B3LDE9,649.0,2.0,389.0,1.0,Putative uncharacterized protein,30,0.6,175.0,9e-73,280.0,388.0,0.46
3338,417_g,561,,,,,,,,,0,,,,,,
3339,418_g,420,1.0,282.0,A5K908,157.0,1.0,125.0,1.0,"Adaptor-related protein complex 3, sigma ",26,0.8,76.0,3e-24,115.0,125.0,0.61
3340,419_g,2550,1261.0,2547.0,A5K909,476.0,78.0,476.0,1.0,Eukaryotic translation initiation factor ,30,0.9,287.0,2.9999999999999996e-154,551.0,429.0,0.67
3341,420_g,534,1.0,528.0,Q8I4S7,177.0,1.0,176.0,1.0,Conserved Plasmodium protein,3,1.0,94.0,5e-46,188.0,177.0,0.54
3342,421_g,4581,2614.0,4578.0,Q7RRS0,818.0,219.0,818.0,1.0,Similar nucleotide excision repair proteins-related ,30,0.8,423.0,0.0,835.0,657.0,0.65
3343,422_g,372,,,,,,,,,0,,,,,,
3344,423_g,1632,373.0,1629.0,C6KT09,521.0,102.0,521.0,1.0,"Malate:quinone oxidoreductase, putative ",30,0.81,342.0,0.0,705.0,420.0,0.82
3345,424_g,3948,1141.0,3945.0,C6KT10,1321.0,437.0,1304.0,1.0,Putative uncharacterized protein,7,0.46,198.0,2e-55,224.0,610.0,0.33
3346,425_g,1173,1.0,1158.0,C6KT11,377.0,1.0,373.0,1.0,Mitochondrial import receptor subunit ,30,1.03,271.0,5.0000000000000005e-158,562.0,387.0,0.71
3347,426_g,3717,1.0,3714.0,C6KT12,1236.0,1.0,1208.0,1.0,"Alpha adaptin-like protein, putative",30,0.73,507.0,0.0,913.0,905.0,0.57
3348,427_g,186,,,,,,,,,0,,,,,,
3349,428_g,570,14.0,118.0,C6KT13,446.0,36.0,70.0,-3.0,Putative uncharacterized protein,3,0.08,26.0,1e-06,57.0,35.0,0.75
3350,429_g,720,1.0,711.0,C6KT13,446.0,176.0,420.0,1.0,Putative uncharacterized protein,7,0.55,182.0,2.0000000000000002e-72,276.0,245.0,0.75
3351,430_g,420,1.0,417.0,A5K213,139.0,1.0,139.0,1.0,Putative uncharacterized protein,16,1.0,109.0,2e-59,233.0,139.0,0.79
3352,431_g,402,46.0,399.0,Q7REI8,133.0,16.0,133.0,1.0,Histone H2A,30,0.89,110.0,7e-56,221.0,118.0,0.94
3353,432_g,2799,1288.0,2670.0,C6KT20,795.0,373.0,780.0,1.0,Putative uncharacterized protein,7,0.2,72.0,4.9999999999999996e-26,125.0,156.0,0.47
3354,433_g,2247,133.0,2190.0,C6KT21,743.0,36.0,737.0,1.0,Putative uncharacterized protein,8,0.72,199.0,7e-79,301.0,535.0,0.38
3355,434_g,5626,7.0,5184.0,A2E8H6,2458.0,221.0,1634.0,1.0,"Viral A-type inclusion protein, putative ",30,0.56,260.0,2e-17,98.0,1369.0,0.19
3356,435_g,387,1.0,384.0,C0H5D4,134.0,6.0,134.0,1.0,Putative uncharacterized protein,3,0.96,61.0,9e-24,114.0,129.0,0.48
3357,436_g,252,,,,,,,,,0,,,,,,
3358,437_g,1011,1.0,984.0,B3L8Y3,334.0,1.0,332.0,1.0,"Oxidoreductase, putative",30,0.99,257.0,8.999999999999999e-139,498.0,332.0,0.78
3359,438_g,1497,85.0,1230.0,Q8IE67,437.0,14.0,402.0,1.0,Phosphoribosylpyrophosphate synthetase ,30,0.89,313.0,3e-161,573.0,390.0,0.81
3360,439_g,951,1.0,948.0,Q7RHU8,316.0,1.0,316.0,1.0,L-lactate dehydrogenase,30,1.0,274.0,5.999999999999999e-154,548.0,316.0,0.87
3361,440_g,1287,16.0,1185.0,Q9U738,522.0,57.0,452.0,1.0,Dihydrofolate synthase/folylpolyglutamate ,30,0.77,229.0,1.9999999999999999e-128,464.0,403.0,0.57
3362,441_g,684,1.0,633.0,A5K2Z1,219.0,1.0,210.0,1.0,"VAMP-like protein YKT62, putative",30,0.96,161.0,5.9999999999999995e-83,311.0,211.0,0.77
3363,442_g,10966,163.0,1593.0,Q4XLN4,533.0,16.0,490.0,1.0,Putative uncharacterized protein (Fragment) ,30,0.91,210.0,3e-101,377.0,483.0,0.44
3364,443_g,931,568.0,870.0,Q8I586,5439.0,3574.0,3668.0,1.0,"Asparagine/aspartate rich protein, putative ",6,0.02,45.0,3e-15,88.0,101.0,0.45
3365,444_g,8418,1246.0,8418.0,D2EGX5,3479.0,490.0,3367.0,1.0,Predicted protein,30,0.73,531.0,2e-57,232.0,2545.0,0.21
3366,445_g,2796,406.0,1071.0,Q4YXX9,235.0,2.0,231.0,1.0,Putative uncharacterized protein (Fragment) ,7,0.98,88.0,2e-33,150.0,230.0,0.39
3367,446_g,4026,67.0,2106.0,B3L5L4,3009.0,1.0,696.0,1.0,Putative uncharacterized protein,2,0.25,184.0,9.999999999999999e-31,142.0,739.0,0.25
3368,447_g,4602,1657.0,4572.0,Q7RD93,1046.0,19.0,1040.0,1.0,Putative uncharacterized protein PY05531 ,14,1.04,386.0,3e-139,502.0,1083.0,0.36
3369,448_g,2586,271.0,2577.0,Q7RD92,705.0,10.0,705.0,1.0,"Asparagine-rich protein, putative",30,1.13,261.0,2e-94,352.0,795.0,0.33
3370,449_g,6192,7.0,300.0,Q8IHV8,2275.0,4.0,107.0,1.0,Conserved Plasmodium protein,6,0.05,50.0,6e-17,97.0,105.0,0.48
3371,450_g,2937,2080.0,2856.0,C0H5J4,553.0,201.0,461.0,1.0,"SUMO ligase, putative",15,0.5,70.0,1e-09,71.0,276.0,0.26
3372,451_g,666,148.0,663.0,Q8IDN1,221.0,49.0,221.0,1.0,Putative uncharacterized protein,19,0.78,112.0,2e-61,240.0,173.0,0.65
3373,452_g,501,,,,,,,,,0,,,,,,
3374,453_g,1990,1459.0,1644.0,B3L8D1,568.0,60.0,121.0,1.0,Putative uncharacterized protein,2,0.11,28.0,5e-08,65.0,62.0,0.46
3375,454_g,17022,1057.0,17019.0,C0H5H6,5988.0,1.0,5988.0,1.0,Putative uncharacterized protein,30,0.34,1078.0,0.0,1735.0,2062.0,0.53
3376,455_g,1419,916.0,1410.0,Q8IDN5,168.0,2.0,166.0,1.0,"Mog1 homolog, putative",30,0.98,73.0,1e-33,149.0,165.0,0.45
3377,456_g,1386,1.0,1383.0,B3L8D7,461.0,1.0,461.0,1.0,"Pfsec61, putative",30,1.0,441.0,0.0,874.0,461.0,0.96
3378,457_g,147,,,,,,,,,0,,,,,,
3379,458_g,2832,1297.0,2808.0,B3L8D8,709.0,177.0,701.0,1.0,Putative uncharacterized protein,30,0.75,256.0,2.0000000000000002e-126,459.0,532.0,0.49
3380,459_g,789,,,,,,,,,0,,,,,,
3381,460_g,2934,1312.0,2814.0,A5K5M0,1171.0,674.0,1162.0,1.0,Putative uncharacterized protein,6,0.46,186.0,1.0000000000000001e-66,260.0,537.0,0.35
3382,461_g,297,1.0,294.0,Q4Y2E8,182.0,1.0,98.0,1.0,Putative uncharacterized protein (Fragment) ,6,0.54,73.0,2e-35,153.0,98.0,0.75
3383,462_g,789,7.0,780.0,C0H4X2,229.0,2.0,211.0,1.0,"RWD domain-containing protein, putative ",30,0.53,60.0,7.000000000000001e-23,112.0,122.0,0.5
3384,463_g,1200,10.0,813.0,Q4Z7V3,287.0,6.0,259.0,1.0,"RNA-binding protein, putative",30,0.93,120.0,6e-53,213.0,268.0,0.45
3385,464_g,598,13.0,543.0,Q8IJ80,553.0,298.0,470.0,1.0,Conserved Plasmodium protein,30,0.33,54.0,3e-13,80.0,183.0,0.3
3386,465_g,4764,3148.0,4761.0,Q8IB67,1465.0,925.0,1465.0,1.0,"Histone acetyltransferase GCN5, putative ",30,0.38,369.0,0.0,753.0,553.0,0.67
3387,466_g,486,1.0,453.0,Q7RL68,471.0,1.0,151.0,1.0,Putative uncharacterized protein PY02678 ,30,0.32,119.0,3e-69,265.0,151.0,0.79
3388,467_g,666,7.0,426.0,C0H4X3,494.0,203.0,343.0,1.0,Putative uncharacterized protein,6,0.29,68.0,1.9999999999999998e-32,144.0,141.0,0.49
3389,468_g,318,,,,,,,,,0,,,,,,
3390,469_g,1542,7.0,1524.0,Q8IB69,502.0,1.0,499.0,1.0,Membrane skeletal protein IMC1-related ,30,1.06,212.0,7e-73,280.0,533.0,0.4
3391,470_g,1338,226.0,1329.0,Q7RG48,428.0,68.0,427.0,1.0,Putative ligase in lipoate biosynthesis ,30,0.87,174.0,8e-89,333.0,374.0,0.47
3392,471_g,1893,85.0,1758.0,Q8IB72,655.0,19.0,583.0,1.0,"DNAJ protein, putative",30,0.87,333.0,0.0,694.0,567.0,0.59
3393,472_g,966,1.0,963.0,A5K5L1,318.0,1.0,318.0,1.0,Mitochondrial 2-oxoglutarate/malate carrier ,30,1.01,245.0,1.9999999999999998e-130,470.0,322.0,0.77
3394,473_g,10461,232.0,6459.0,Q7RG21,2772.0,651.0,2684.0,1.0,Putative uncharacterized protein PY04530 ,10,0.6,516.0,4e-167,596.0,1676.0,0.31
3395,601_g,378,119.0,331.0,G0R3R7,191.0,3.0,89.0,2.0,Putative uncharacterized protein,4,0.37,47.0,1e-09,67.0,70.0,0.68
3396,602_g,3093,970.0,3012.0,Q4XZ21,658.0,21.0,623.0,1.0,Putative uncharacterized protein (Fragment) ,10,0.53,163.0,9e-77,294.0,347.0,0.47
3397,603_g,1599,1.0,1512.0,C6KST5,543.0,1.0,504.0,1.0,"Chaperone, putative",30,0.93,405.0,0.0,780.0,504.0,0.81
3398,604_g,531,1.0,528.0,A5K5A7,176.0,1.0,176.0,1.0,"Small GTPase Rab6, putative",30,1.0,149.0,9e-83,310.0,176.0,0.85
3399,605_g,2037,394.0,915.0,Q7RRJ9,225.0,82.0,222.0,1.0,Putative uncharacterized protein PY00720 ,3,0.78,53.0,2e-07,63.0,175.0,0.31
3400,606_g,1857,,,,,,,,,0,,,,,,
3401,607_g,3051,1.0,3048.0,A5K5A9,1010.0,1.0,1010.0,1.0,Coatomer subunit gamma,30,1.05,672.0,0.0,1244.0,1059.0,0.64
3402,608_g,4521,10.0,1434.0,Q7RRK2,912.0,29.0,511.0,1.0,"Protein kinase domain, putative",30,0.54,316.0,2e-178,632.0,488.0,0.65
3403,609_g,282,,,,,,,,,0,,,,,,
3404,610_g,2502,25.0,2499.0,B3L5Q9,815.0,2.0,815.0,1.0,"Dynamin protein, putative",30,1.02,630.0,0.0,1204.0,831.0,0.76
3405,611_g,2304,154.0,2298.0,Q8IHR3,833.0,53.0,818.0,1.0,"Transporter, putative",30,0.99,331.0,7e-140,503.0,828.0,0.4
3406,612_g,2427,1465.0,2391.0,B3L5R1,707.0,359.0,707.0,1.0,Putative uncharacterized protein,30,0.5,170.0,8e-89,334.0,350.0,0.49
3407,613_g,1431,70.0,1422.0,Q8IKG6,501.0,24.0,501.0,1.0,Putative 3-methyladenine DNA glycosylase ,30,0.57,134.0,6e-61,240.0,288.0,0.47
3408,614_g,5877,3007.0,5376.0,Q8IKG8,1416.0,457.0,1292.0,1.0,"Rhoptry protein, putative",30,0.62,276.0,1.9999999999999998e-91,344.0,879.0,0.32
3409,615_g,2745,139.0,2553.0,B3L993,958.0,23.0,902.0,1.0,Putative uncharacterized protein,5,0.92,322.0,1e-141,509.0,884.0,0.37
3410,616_g,390,1.0,387.0,Q8IKH0,179.0,51.0,179.0,1.0,60S ribosome subunit biogenesis protein ,30,0.72,83.0,6e-46,187.0,129.0,0.65
3411,617_g,825,1.0,813.0,Q8IKH1,280.0,8.0,276.0,1.0,Putative uncharacterized protein,30,0.97,179.0,2.0000000000000002e-75,287.0,271.0,0.67
3412,618_g,234,,,,,,,,,0,,,,,,
3413,619_g,2883,166.0,2817.0,Q8IKH2,813.0,37.0,813.0,1.0,"Transcription factor with AP2 domain(S), ",12,0.26,107.0,5e-53,215.0,211.0,0.51
3414,620_g,3483,10.0,3477.0,Q8IKH3,1172.0,5.0,1170.0,1.0,"26S proteasome subunit, putative",30,1.04,769.0,0.0,1268.0,1215.0,0.64
3415,621_g,627,,,,,,,,,0,,,,,,
3416,622_g,3825,2086.0,2835.0,Q4YVB4,521.0,114.0,352.0,1.0,Putative uncharacterized protein (Fragment) ,7,0.5,89.0,1e-18,102.0,258.0,0.35
3417,623_g,6438,3094.0,3831.0,Q8IBL1,1003.0,153.0,385.0,1.0,Putative uncharacterized protein,12,0.26,68.0,1e-07,65.0,256.0,0.27
3418,624_g,5868,955.0,5775.0,Q8ILA3,1949.0,404.0,1944.0,1.0,Putative uncharacterized protein,25,0.26,294.0,2e-164,586.0,509.0,0.58
3419,625_g,1737,1.0,1734.0,Q8ILA4,579.0,3.0,578.0,1.0,Glucose-6-phosphate isomerase,30,1.0,449.0,0.0,875.0,578.0,0.78
3420,626_g,966,37.0,960.0,A5K0P1,310.0,2.0,309.0,1.0,Putative uncharacterized protein,18,1.0,165.0,8e-74,282.0,310.0,0.54
3421,627_g,1515,106.0,1506.0,Q8ILA6,504.0,17.0,504.0,1.0,Putative uncharacterized protein,30,0.97,305.0,2e-157,561.0,491.0,0.63
3422,628_g,237,,,,,,,,,0,,,,,,
3423,629_g,1293,82.0,1287.0,A5K0P3,866.0,19.0,385.0,1.0,Putative uncharacterized protein,30,0.47,244.0,9e-109,399.0,405.0,0.61
3424,630_g,1356,7.0,921.0,Q7RRV3,369.0,59.0,341.0,1.0,Putative uncharacterized protein PY00614 ,6,0.87,103.0,3e-17,95.0,320.0,0.33
3425,631_g,2490,229.0,2286.0,Q8IBL4,1222.0,31.0,737.0,1.0,Putative uncharacterized protein,7,0.32,115.0,2e-37,163.0,395.0,0.3
3426,632_g,1725,256.0,1698.0,Q8IBL4,1222.0,822.0,1216.0,1.0,Putative uncharacterized protein,15,0.1,77.0,1e-41,177.0,118.0,0.66
3427,633_g,6660,649.0,6306.0,Q4XTR6,1467.0,39.0,1467.0,1.0,Putative uncharacterized protein (Fragment) ,30,0.7,338.0,1e-136,494.0,1031.0,0.33
3428,634_g,2937,1243.0,2925.0,Q4XTR7,570.0,14.0,568.0,1.0,Ribonuclease Z,30,1.02,295.0,2e-148,532.0,580.0,0.51
3429,635_g,867,28.0,852.0,Q8IBL8,226.0,9.0,220.0,1.0,"Dynactin 4, putative",30,1.22,136.0,2e-64,251.0,275.0,0.5
3430,636_g,5181,1273.0,4092.0,Q8IBL9,1422.0,363.0,1094.0,1.0,Putative uncharacterized protein,5,0.4,130.0,5e-11,77.0,572.0,0.23
3431,637_g,3141,853.0,3123.0,Q8IBM0,880.0,1.0,880.0,1.0,Putative uncharacterized protein,30,0.8,262.0,2e-117,429.0,705.0,0.38
3432,638_g,1377,37.0,1341.0,Q8IBM2,461.0,12.0,387.0,1.0,Putative uncharacterized protein,11,0.61,138.0,1.0000000000000001e-60,239.0,283.0,0.49
3433,639_g,942,,,,,,,,,0,,,,,,
3434,640_g,2666,441.0,2477.0,A5K1G6,2535.0,1781.0,2367.0,3.0,Putative uncharacterized protein,1,0.12,83.0,6e-21,108.0,302.0,0.28
3435,641_g,3075,25.0,2604.0,B3LAV1,998.0,15.0,857.0,1.0,Putative uncharacterized protein,9,0.42,194.0,1e-70,274.0,420.0,0.47
3436,642_g,1206,322.0,1194.0,Q8IM36,966.0,102.0,371.0,1.0,"BOP1-like protein, putative",30,0.31,146.0,4e-68,264.0,299.0,0.49
3437,643_g,4212,61.0,1494.0,Q8IM36,966.0,432.0,966.0,1.0,"BOP1-like protein, putative",30,0.29,129.0,5e-67,262.0,280.0,0.47
3438,644_g,1050,1.0,1047.0,P50650,349.0,1.0,349.0,1.0,Ribonucleoside-diphosphate reductase small ,30,1.0,307.0,5e-180,635.0,349.0,0.88
3439,645_g,1662,1.0,1647.0,Q8IM39,575.0,1.0,573.0,1.0,Putative uncharacterized protein,30,1.06,276.0,9.999999999999999e-123,445.0,612.0,0.46
3440,646_g,449,,,,,,,,,0,,,,,,
3441,647_g,4292,9.0,4283.0,B3LAV6,1419.0,162.0,1419.0,3.0,Putative uncharacterized protein,28,0.68,521.0,0.0,916.0,972.0,0.54
3442,648_g,2835,1.0,2826.0,Q8IM41,1025.0,1.0,1023.0,1.0,Putative uncharacterized protein,8,1.08,365.0,9.999999999999999e-131,473.0,1107.0,0.33
3443,649_g,390,43.0,381.0,B3LAV8,189.0,15.0,127.0,1.0,Sybindin domain containing protein,6,0.6,75.0,2.0000000000000003e-34,149.0,113.0,0.67
3444,650_g,3084,1333.0,2991.0,Q8IM43,1157.0,572.0,1132.0,1.0,Putative uncharacterized protein,30,0.19,125.0,5.000000000000001e-72,278.0,225.0,0.56
3445,651_g,2406,19.0,2364.0,Q8IM44,686.0,6.0,675.0,1.0,Putative uncharacterized protein,7,0.61,170.0,2e-83,316.0,418.0,0.41
3446,652_g,1401,,,,,,,,,0,,,,,,
3447,653_g,1032,,,,,,,,,0,,,,,,
3448,654_g,3033,574.0,2976.0,O96271,904.0,94.0,889.0,1.0,"Replication factor C subunit 1, putative ",30,0.91,489.0,0.0,932.0,822.0,0.6
3449,655_g,888,7.0,876.0,B3L0G1,328.0,71.0,328.0,1.0,"Pseudouridine synthetase, putative",30,0.88,153.0,1.0000000000000001e-75,288.0,290.0,0.53
3450,656_g,384,172.0,378.0,Q8I656,139.0,65.0,133.0,1.0,Conserved Plasmodium protein,5,0.5,37.0,3e-16,89.0,69.0,0.54
3451,657_g,1371,13.0,1362.0,O96268,426.0,4.0,425.0,1.0,Conserved protein,30,1.07,230.0,3e-113,414.0,454.0,0.51
3452,658_g,1413,37.0,1407.0,O96267,482.0,27.0,482.0,1.0,"Chromatin-binding protein, putative",30,0.96,324.0,1.9999999999999998e-138,498.0,462.0,0.71
3453,659_g,654,16.0,591.0,O96266,2380.0,2102.0,2330.0,1.0,Conserved Plasmodium protein,6,0.1,76.0,2e-19,100.0,231.0,0.33
3454,660_g,4768,839.0,4759.0,O96266,2380.0,650.0,2040.0,2.0,Conserved Plasmodium protein,30,0.12,198.0,8e-114,418.0,275.0,0.72
3455,661_g,1122,457.0,1104.0,Q8I5D3,409.0,193.0,405.0,1.0,"RNA pseudouridylate synthase, putative ",30,0.53,119.0,3e-66,257.0,216.0,0.56
3456,662_g,3633,853.0,3492.0,Q8I5D4,1401.0,283.0,1343.0,1.0,Conserved Plasmodium protein,14,0.17,106.0,2e-47,197.0,236.0,0.45
3457,663_g,5448,2527.0,3840.0,Q7RHI2,502.0,8.0,441.0,1.0,NIMA-related protein kinase (Fragment) ,30,0.88,345.0,5e-180,638.0,440.0,0.79
3458,664_g,1323,1.0,1317.0,Q4Y7Z9,419.0,1.0,416.0,1.0,Putative uncharacterized protein,30,1.05,271.0,3e-109,400.0,439.0,0.62
3459,665_g,1722,79.0,1137.0,Q8I5D9,564.0,159.0,538.0,1.0,"RNA pseudouridylate synthase, putative ",30,0.68,189.0,4e-94,351.0,381.0,0.5
3460,666_g,4044,748.0,3801.0,Q7RHI7,1028.0,32.0,1019.0,1.0,Putative uncharacterized protein PY03999 ,30,0.66,438.0,0.0,862.0,678.0,0.65
3461,667_g,2289,55.0,2271.0,Q8I5E1,771.0,20.0,767.0,1.0,Conserved Plasmodium protein,15,1.0,291.0,4e-98,365.0,770.0,0.38
3462,668_g,2718,454.0,2706.0,Q4YQ20,656.0,4.0,656.0,1.0,Putative uncharacterized protein,30,1.07,222.0,2e-77,296.0,704.0,0.32
3463,669_g,3585,1.0,3579.0,Q8IEF5,1232.0,1.0,1231.0,1.0,"Exportin 1-like protein, putative",30,1.0,715.0,0.0,1325.0,1237.0,0.58
3464,670_g,1218,91.0,1149.0,Q9GNU8,414.0,21.0,390.0,1.0,Myb1 protein,15,0.89,152.0,6e-74,283.0,370.0,0.42
3465,671_g,1002,64.0,981.0,Q4YSW0,320.0,1.0,305.0,1.0,Putative uncharacterized protein,30,0.97,186.0,6e-101,372.0,310.0,0.6
3466,672_g,369,52.0,276.0,A5JZE5,184.0,20.0,95.0,1.0,Putative uncharacterized protein,3,0.41,32.0,2e-08,63.0,76.0,0.43
3467,673_g,285,,,,,,,,,0,,,,,,
3468,674_g,1236,1.0,1194.0,C0H5B6,419.0,97.0,403.0,1.0,Putative uncharacterized protein,7,0.33,90.0,2.0000000000000002e-39,169.0,138.0,0.66
3469,675_g,147,,,,,,,,,0,,,,,,
3470,676_g,1797,1213.0,1794.0,Q4XYZ5,462.0,273.0,462.0,1.0,Putative uncharacterized protein (Fragment) ,30,0.44,99.0,9e-46,190.0,202.0,0.5
3471,677_g,2985,511.0,2982.0,A5JZE1,960.0,86.0,960.0,1.0,Putative uncharacterized protein,17,0.93,361.0,0.0,645.0,895.0,0.41
3472,678_g,1785,331.0,1671.0,Q4YB01,365.0,1.0,362.0,1.0,"Serine/threonine protein kinase, putative ",30,0.74,216.0,3.0000000000000004e-125,454.0,269.0,0.81
3473,679_g,1215,40.0,1212.0,Q8IEG6,401.0,2.0,401.0,1.0,TFIIH basal transcription factor subunit ,30,1.01,249.0,8.999999999999999e-148,528.0,406.0,0.62
3474,680_g,3924,2095.0,3516.0,Q4Z0Q8,638.0,94.0,604.0,1.0,Putative uncharacterized protein,30,0.83,185.0,5e-59,236.0,530.0,0.35
3475,681_g,1125,238.0,1116.0,Q4Z0Q9,292.0,3.0,290.0,1.0,Putative uncharacterized protein (Fragment) ,30,1.0,165.0,3e-90,337.0,293.0,0.57
3476,682_g,555,,,,,,,,,0,,,,,,
3477,683_g,2397,829.0,1314.0,A5K587,704.0,10.0,172.0,1.0,Putative uncharacterized protein,5,0.23,61.0,1.9999999999999998e-26,127.0,163.0,0.38
3478,684_g,813,94.0,810.0,A5K586,300.0,63.0,300.0,1.0,Putative uncharacterized protein,20,0.8,179.0,8e-108,395.0,239.0,0.75
3479,685_g,1779,61.0,1776.0,Q8IHT8,615.0,17.0,615.0,1.0,Conserved protein,30,1.0,246.0,2e-118,431.0,618.0,0.4
3480,686_g,294,58.0,246.0,Q4XUJ4,144.0,77.0,138.0,1.0,"Ribosomal protein, putative",30,0.44,36.0,3e-13,79.0,63.0,0.58
3481,687_g,1518,22.0,1512.0,Q8IHU1,470.0,4.0,468.0,1.0,"Coproporphyrinogen oxidase, putative",30,1.07,269.0,2e-144,518.0,504.0,0.54
3482,688_g,4458,1.0,4254.0,Q8IHU2,1828.0,1.0,1649.0,1.0,Conserved Plasmodium membrane protein ,16,0.13,165.0,2e-87,330.0,233.0,0.71
3483,689_g,1386,679.0,1384.0,Q8IIP9,289.0,5.0,242.0,1.0,"SNARE protein, putative",11,0.84,123.0,8e-51,205.0,242.0,0.51
3484,690_g,372,1.0,369.0,C6S3F0,129.0,1.0,129.0,1.0,"Acylphosphatase, putative",30,1.04,66.0,3e-27,125.0,134.0,0.5
3485,691_g,2616,379.0,2595.0,Q4YNB4,618.0,52.0,587.0,1.0,Putative uncharacterized protein (Fragment) ,30,0.49,230.0,1e-132,479.0,304.0,0.76
3486,692_g,2940,1.0,2937.0,Q8IIP6,800.0,1.0,799.0,1.0,Conserved Plasmodium protein,7,0.23,75.0,1.0000000000000001e-34,154.0,183.0,0.41
3487,693_g,1971,1.0,1050.0,Q8IIP5,355.0,1.0,323.0,1.0,Conserved Plasmodium protein,30,0.99,178.0,1e-85,323.0,352.0,0.51
3488,694_g,1548,1.0,1161.0,Q4YQ25,534.0,1.0,381.0,1.0,Putative uncharacterized protein (Fragment) ,6,0.73,162.0,2e-83,315.0,392.0,0.42
3489,695_g,3453,598.0,2031.0,Q7RN75,2095.0,644.0,1245.0,1.0,Putative uncharacterized protein PY01947 ,30,0.17,94.0,2e-16,94.0,363.0,0.26
3490,696_g,4281,235.0,3048.0,Q7REN0,1661.0,623.0,1560.0,1.0,Putative uncharacterized protein PY05034 ,30,0.61,304.0,1e-102,380.0,1020.0,0.3
